id,tajik,farsi
1663,"Оқои Керрӣ, ки шомгоҳи гузашта аз Пекин, пойтахти Чин, озими Кобул шуда, ба хабарнигорон гуфт, ки Иёлоти Муттаҳида бо афрод ва гурӯҳҳои знафъ дар интихоботи Афғонистон дар тамос буда ва аз ҳар ду номзади интихоботӣ хост то аз ҳар иқдоме, ки боъиси таҳрики тарафдорони онон ба беқонунӣ мешавад, худдорӣ варзанд.", آقای کری که شامگاه گذشته از پکن ، پایتخت چین ، عازم کابل‌شده‌، به خبرنگاران گفت که ایالات متحده با افراد و گروه‌های ذینفع در انتخابات افغانستان در تماس بوده و از هر دو نامزد انتخاباتی خواست تا از هر اقدامی که باعث تحریک طرفداران آنان به بی‌قانونی شود خودداری ورزند  .
1664,"Рӯзи сешанбеи ин ҳафта дар ҳоле ки тарафдорони Абдуллоҳи Абдуллоҳ дар тазоҳуроте дар Кобул натиҷаи эъломшударо мардуд дониста ва хостори ташкили давлати ҷадид ба раҳбарии ӯ буданд, вай дар як суханронӣ гуфт ""ҳукумати тақаллубиро"" қабул намекунад, аммо аз тарафдоронаш хост чанд рӯз ба ӯ фурсат диҳанд, ки тасмим бигирад."," روز سه شنبه این هفته ، در حالیکه طرفداران عبدالله عبدالله در تظاهراتی در کابل ، نتیجه اعلام‌شده‌را مردود دانسته و خواستار تشکیل دولت جدید به رهبری او‌بودند ، وی در یک سخنرانی گفت "" حکومت تقلبی "" را قبول نمی‌کند اما از طرفدارانش خواست چند روز به او فرصت دهند که تصمیم بگیرد  ."
1665,"Дар муқобил, оқои Аҳмадзай зимни ибрози хурсандӣ аз натиҷаи эъломшуда аз бархӯрди рақиби интихоботии худ ибрози таассуф кард ва аз ӯ хост то ба қонун тамкин кунад.", در مقابل ، آقای احمدزی ضمن ابراز خرسندی از نتیجه اعلام‌شده‌، از برخورد رقیب انتخاباتی خود ابراز تاسف کرد و از او خواست تا به قانون تمکین کند  .
1666," Вай гуфт, ки аз баррасии натиҷаи эъломшуда истиқбол мекунад.", وی گفت که از بررسی نتیجه اعلام‌شده‌استقبال می‌کند  .
1667,"Ин нахустин боре нест, ки Ҷон Керрӣ барои кумак ба ҳалли як буҳрони интихоботӣ ба Афғонистон сафар мекунад.", این نخستین باری نیست که جان کری برای کمک به حل یک بحران انتخاباتی به افغانستان سفر می‌کند  .
1668," Дар интихоботи раёсати ҷумҳурии соли 2009 низ оқои Керрӣ, ки дар он замон узви маҷлиси сенои Омрико буд, барои ҳалли ихтилофоти интихоботӣ ба Кобул рафт.", در انتخابات ریاست جمهوری سال 2009 نیز آقای کری ، که در آن زمان عضو مجلس سنای آمریکا‌بود ، برای حل اختلاف انتخاباتی به کابل رفت  .
1669," Дар интихоботи соли 2009 низ оқои Абдуллоҳ аз номзадҳои аслӣ буд ва бо эроди иттиҳоми тахаллуфи интихоботӣ, натиҷаи интихоботи ҳовии пирӯзии Ҳомиди Карзайро мавриди қабул қарор надода буд.", در انتخابات سال 2009 نیز آقای عبدالله از نامزدهای اصلی‌بود و با ایراد اتهام تخلف انتخاباتی ، نتیجه انتخابات حاوی پیروزی حامد کرزی را مورد قبول قرار نداده‌بود  .
1670," Дар сурати қабули ин пешниҳод, ҳудуди 43 дарсади кулли оро дар интихоботи даври дувум бори дигар бозрасӣ ва шумориш мешавад.", در صورت قبول این پیشنهاد ، حدود 43 درصد کل آرا در انتخابات دور دوم بار دیگر بازرسی و شمارش می‌شود  .
1671,"Ҳамчунин рӯзи гузашта гурӯҳи арзёбии интихоботи Иттиҳодияи Урупо дар хабарномаи худ гуфт, ки натоиҷи ибтидоии интихоботи раёсати ҷумҳурии Афғонистон ""ниёз ба баррасии ҳамаҷониба"" дорад ва афзуд афғонҳо ҳақ доранд раъйашон мавриди эҳтиром қарор бигирад ва номзадони раёсати ҷумҳурӣ ҳаққи пайгирӣ ва баррасии тамоми иттиҳомоти матраҳшуда дар мавриди тақаллубро доранд."," همچنین ، روز گذشته گروه ارزیابی انتخابات اتحادیه اروپا در خبرنامه‌‌ خود گفت که نتایج ابتدایی انتخابات ریاست جمهوری افغانستان "" نیاز به بررسی همه جانبه "" دارد و افزود افغان‌ها حق دارند رای‌شان مورد احترام قرار بگیرد و نامزدان ریاست جمهوری حق پیگیری و بررسی تمام اتهامات مطرح‌شده‌در مورد تقلب را دارند  ."
1672,"Ин ситораи 22-солаи футболи Бразил дар лаҳазоти охири қисми дувуми бозӣ дар марҳилаи 1\4-уми ниҳоӣ бо тими Куламбиё бо Хуон Кумило, мудофеъи куламбиёӣ, бархӯрда ва ҷароҳати сангин бардошт."," فیلیپه اسکولاری ، سرمربی تیم برزیل در پی این رویداد گفته : "" نیمار در سه بازی گذشته مورد هدف بازیکنان حریف قرار می‌گرفت و ( گویی ) قرار‌بود شکارش کنند  ."
